Account_ID,Account_Number,Customer_First_Name,Customer_Last_Name,State,City,Zip_Code,Original_Balance,Outstanding_Balance,Credit_Score,Placement_Date,Charge_Off_Date,Collection_Stage,Days_Past_Due,Last_Payment_Date,Account_Tenure_Months,Account_Status,Bankruptcy_Flag,Fraud_Flag
9476,NVT00009476,Marcus,Mills,North Carolina,Charlotte,60224,7078.25,7078.25,642,2024-08-06,2024-07-06,Tertiary,422,,19,Active,0,0
9477,NVT00009477,Grace,Flynn,New York,New York,29270,236.91,236.91,659,2024-10-13,2024-08-30,Tertiary,492,2025-02-22,17,Active,0,0
9478,NVT00009478,Ryan,Tapia,New York,Albany,76659,3960.31,3960.31,751,2025-06-28,2025-05-27,Primary,98,,8,Active,0,0
9479,NVT00009479,George,Randolph,Arizona,Mesa,84547,7388.52,7388.52,648,2026-01-27,2026-01-02,Pre-Writeoff,71,,0,Active,0,0
9480,NVT00009480,James,West,Texas,Dallas,68064,936.96,936.96,713,2025-05-22,2025-05-15,Secondary,226,2025-12-09,8,Active,0,0
9481,NVT00009481,Rachel,Rogers,North Carolina,Charlotte,95493,307.75,307.75,680,2026-01-08,2025-12-28,Pre-Writeoff,46,2026-01-31,1,Active,0,0
9482,NVT00009482,Miguel,Castillo,Georgia,Atlanta,32909,531.06,531.06,609,2026-01-30,2026-01-01,Pre-Writeoff,45,2026-01-31,1,Active,0,0
9483,NVT00009483,Rebecca,Howard,Texas,San Antonio,57824,5455.38,5455.38,541,2026-01-16,2025-12-20,Pre-Writeoff,65,2026-01-31,1,Active,0,0
9484,NVT00009484,Veronica,Reynolds,Illinois,Springfield,50940,833.41,833.41,659,2025-05-22,2025-04-28,Secondary,356,2025-07-03,9,Active,0,0
9485,NVT00009485,Sarah,Nguyen,Illinois,Springfield,54491,4308.78,4308.78,535,2025-12-28,2025-12-20,Pre-Writeoff,89,2026-01-31,1,Active,0,0
9486,NVT00009486,Miranda,Delgado,Arizona,Phoenix,04069,1567.27,1567.27,730,2025-09-28,2025-09-11,Primary,115,2026-01-31,4,Active,0,0
9487,NVT00009487,Jordan,Jones,Georgia,Savannah,75109,4034.73,4034.73,628,2025-05-05,2025-03-21,Secondary,203,,10,Active,0,0
9488,NVT00009488,Kristen,Luna,New York,New York,65973,2496.56,2496.56,723,2025-01-05,2024-11-27,Secondary,207,2025-10-02,14,Active,0,0
9489,NVT00009489,Daniel,Henderson,Florida,Tampa,86660,600.81,600.81,606,2024-09-28,2024-09-17,Tertiary,430,,16,Active,0,0
9490,NVT00009490,Stacey,Smith,New York,Rochester,75131,3639.46,3639.46,658,2026-01-05,2025-12-16,Pre-Writeoff,36,,1,Active,0,0
9491,NVT00009491,Charles,Davis,Texas,Dallas,65852,118.28,118.28,654,2024-10-14,2024-10-07,Tertiary,361,,16,Active,0,0
9492,NVT00009492,Mark,Henry,Ohio,Cleveland,66462,814.63,814.63,636,2024-11-06,2024-11-05,Tertiary,371,,15,Active,0,0
9493,NVT00009493,Cheyenne,Carter,Pennsylvania,Allentown,43217,699.96,699.96,609,2025-03-02,2025-02-26,Secondary,334,2025-06-30,11,Active,0,0
9494,NVT00009494,Lisa,Hart,Ohio,Cleveland,44407,5431.16,5431.16,667,2024-12-10,2024-11-03,Tertiary,537,2025-01-04,15,Active,0,0
9495,NVT00009495,Joseph,Cummings,Florida,Orlando,01960,3644.58,3644.58,575,2026-01-08,2025-12-12,Pre-Writeoff,52,2026-01-31,1,Active,0,0
9496,NVT00009496,George,White,Pennsylvania,Pittsburgh,99339,6232.61,6232.61,555,2026-01-28,2025-12-20,Pre-Writeoff,59,2026-01-31,1,Active,0,0
9497,NVT00009497,Devin,Mitchell,Ohio,Cincinnati,07742,3159.37,3159.37,726,2025-10-19,2025-10-16,Primary,157,2026-01-31,3,Active,0,0
9498,NVT00009498,Steven,Clark,Pennsylvania,Pittsburgh,90431,654.4,654.4,690,2025-05-22,2025-05-20,Secondary,221,,8,Active,0,0
9499,NVT00009499,David,Sheppard,Ohio,Cleveland,84726,895.41,895.41,644,2025-05-04,2025-04-16,Secondary,329,2025-05-31,9,Active,0,0
9500,NVT00009500,Michelle,Bishop,Georgia,Atlanta,38818,4540.7,4540.7,756,2026-01-27,2026-01-21,Pre-Writeoff,84,2026-01-31,0,Active,0,0
9501,NVT00009501,Karen,Bowman,North Carolina,Charlotte,36865,3880.56,3880.56,621,2025-11-05,2025-10-03,Primary,124,2025-12-19,4,Active,0,0
9502,NVT00009502,Pamela,Graham,Pennsylvania,Allentown,48184,2130.4,2130.4,732,2026-01-07,2026-01-02,Pre-Writeoff,77,2026-01-31,0,Active,0,0
9503,NVT00009503,Tammy,Holmes,North Carolina,Greensboro,87239,343.74,343.74,652,2024-08-08,2024-06-28,Tertiary,534,2024-10-09,19,Active,0,0
9504,NVT00009504,Robert,Smith,Ohio,Columbus,06578,3327.67,3327.67,568,2025-08-16,2025-07-31,Primary,101,2026-01-31,6,Active,0,0
9505,NVT00009505,Sean,Bray,Ohio,Columbus,58656,2679.59,2679.59,769,2024-09-03,2024-08-07,Tertiary,538,2025-03-25,18,Active,0,0
9506,NVT00009506,David,House,New York,New York,92809,347.26,347.26,709,2026-01-08,2025-12-12,Pre-Writeoff,88,2026-01-31,1,Active,0,0
9507,NVT00009507,Allison,Nguyen,Georgia,Savannah,18916,4577.47,4577.47,631,2026-01-30,2026-01-20,Pre-Writeoff,83,2026-01-31,0,Active,0,0
9508,NVT00009508,Becky,Blankenship,Texas,San Antonio,79223,2399.85,2399.85,690,2026-01-14,2026-01-11,Pre-Writeoff,80,2026-01-31,0,Active,0,0
9509,NVT00009509,Donna,Brewer,California,San Jose,52894,2305.26,2305.26,611,2025-03-12,2025-02-13,Secondary,360,2025-07-06,11,Active,0,0
9510,NVT00009510,Tiffany,Harrington,Florida,Jacksonville,21089,214.48,214.48,698,2025-01-14,2024-12-20,Secondary,339,2025-03-11,13,Active,0,0
9511,NVT00009511,Marc,Ortiz,Texas,Austin,80428,773.83,773.83,472,2024-12-24,2024-11-26,Secondary,335,2025-09-18,14,Active,0,0
9512,NVT00009512,Jessica,Zimmerman,Illinois,Springfield,96096,487.42,487.42,568,2025-09-24,2025-09-18,Primary,150,2026-01-31,4,Active,0,0
9513,NVT00009513,Jeremiah,Gibbs,Texas,San Antonio,97548,17874.85,17874.85,708,2025-11-07,2025-11-06,Primary,141,,2,Active,0,0
9514,NVT00009514,Joseph,Perez,Georgia,Atlanta,04066,4960.69,4960.69,622,2026-01-28,2026-01-17,Pre-Writeoff,50,,0,Active,0,0
9515,NVT00009515,Kenneth,Cooper,Illinois,Springfield,90451,2979.04,2979.04,654,2026-01-12,2026-01-09,Pre-Writeoff,74,2026-01-31,0,Active,0,0
9516,NVT00009516,Christopher,Williams,Texas,Austin,11208,997.11,997.11,545,2026-01-13,2026-01-07,Pre-Writeoff,45,,0,Active,0,0
9517,NVT00009517,Angelica,Summers,Florida,Jacksonville,02757,598.08,598.08,769,2025-09-10,2025-09-04,Primary,96,,4,Active,0,0
9518,NVT00009518,Monique,Curry,Illinois,Springfield,58361,1052.79,1052.79,723,2025-11-18,2025-10-04,Primary,174,2026-01-31,3,Active,0,0
9519,NVT00009519,Donna,Baker,Georgia,Augusta,80737,180.02,180.02,625,2026-01-19,2025-12-21,Pre-Writeoff,46,,1,Active,0,0
9520,NVT00009520,Jill,Thompson,North Carolina,Greensboro,30820,177.57,177.57,611,2024-08-04,2024-07-17,Tertiary,495,2025-02-16,18,Active,0,0
9521,NVT00009521,Jamie,Hoffman,Florida,Jacksonville,93649,8372.01,8372.01,712,2026-01-13,2025-12-20,Pre-Writeoff,40,2026-01-31,1,Active,0,0
9522,NVT00009522,Christian,Jones,Pennsylvania,Pittsburgh,24351,414.75,414.75,778,2024-12-23,2024-12-15,Secondary,297,2025-10-03,13,Active,0,0
9523,NVT00009523,Teresa,Decker,Georgia,Savannah,90906,10219.08,10219.08,706,2025-12-09,2025-10-26,Primary,178,,3,Active,0,0
9524,NVT00009524,Brian,Herrera,Texas,Houston,19842,3317.08,3317.08,792,2025-05-25,2025-04-22,Secondary,216,2025-08-20,9,Active,0,0
9525,NVT00009525,Alexander,Jackson,New York,Rochester,53553,15088.09,15088.09,575,2026-01-30,2025-12-19,Pre-Writeoff,35,2026-01-31,1,Active,0,0
9526,NVT00009526,Jason,Rivera,North Carolina,Charlotte,47122,893.18,893.18,582,2024-09-15,2024-08-12,Tertiary,447,,17,Active,0,0
9527,NVT00009527,Lori,Griffin,Illinois,Naperville,19862,9002.55,9002.55,556,2024-11-30,2024-10-23,Tertiary,450,2025-07-28,15,Active,1,0
9528,NVT00009528,Jacob,Turner,North Carolina,Raleigh,59305,979.49,979.49,670,2025-12-09,2025-11-23,Primary,95,2026-01-31,2,Active,0,0
9529,NVT00009529,Dan,Johnson,Arizona,Phoenix,68238,317.79,317.79,652,2024-07-14,2024-06-27,Tertiary,409,2025-03-17,19,Active,0,0
9530,NVT00009530,Jason,Anderson,California,San Diego,21254,4524.99,4524.99,629,2024-10-23,2024-09-24,Tertiary,512,,16,Active,0,0
9531,NVT00009531,Brittany,Brown,North Carolina,Charlotte,45803,719.28,719.28,696,2025-06-05,2025-05-06,Secondary,344,2025-08-11,9,Active,0,0
9532,NVT00009532,Allison,Atkins,Ohio,Columbus,38465,514.49,514.49,726,2024-07-13,2024-06-28,Tertiary,471,,19,Active,0,0
9533,NVT00009533,Michele,Villarreal,Pennsylvania,Pittsburgh,51070,3948.31,3948.31,533,2025-12-18,2025-12-13,Pre-Writeoff,74,2026-01-31,1,Active,0,0
9534,NVT00009534,Kathleen,Ryan,Georgia,Augusta,31643,831.31,831.31,598,2025-01-13,2025-01-09,Secondary,309,,12,Active,0,0
9535,NVT00009535,Larry,Savage,Florida,Tampa,02558,771.18,771.18,697,2026-01-07,2025-12-31,Pre-Writeoff,75,2026-01-31,1,Active,0,0
9536,NVT00009536,Shawn,Duarte,Florida,Jacksonville,44091,1721.31,1721.31,607,2025-05-26,2025-05-20,Secondary,187,2026-01-31,8,Active,0,0
9537,NVT00009537,Eric,Patterson,Arizona,Phoenix,81916,4720.61,4720.61,584,2025-12-12,2025-12-10,Primary,105,2025-12-29,1,Active,0,0
9538,NVT00009538,William,Thompson,Ohio,Cleveland,40384,764.43,764.43,711,2024-07-23,2024-06-27,Tertiary,378,,19,Active,0,0
9539,NVT00009539,Robin,Bennett,Texas,Austin,88412,1490.82,1490.82,549,2025-12-10,2025-12-06,Primary,142,2026-01-31,1,Active,0,0
9540,NVT00009540,Jeffery,Rivas,Arizona,Tucson,10778,633.67,633.67,618,2025-12-14,2025-12-13,Primary,161,2026-01-31,1,Active,0,0
9541,NVT00009541,Michael,Palmer,Illinois,Chicago,97210,2706.82,2706.82,663,2025-09-14,2025-08-30,Primary,108,2026-01-31,5,Active,0,0
9542,NVT00009542,Theresa,Clarke,Florida,Jacksonville,46537,7774.77,7774.77,599,2025-10-23,2025-10-22,Primary,99,2025-11-17,3,Active,0,0
9543,NVT00009543,Miranda,Soto,Texas,Dallas,56253,1815.85,1815.85,694,2025-11-20,2025-10-17,Primary,159,2025-12-03,3,Active,0,0
9544,NVT00009544,William,Hodges,Georgia,Atlanta,66020,2948.88,2948.88,600,2026-01-14,2025-12-23,Pre-Writeoff,88,2026-01-31,1,Active,0,0
9545,NVT00009545,Kimberly,Wright,Illinois,Chicago,16369,4046.86,4046.86,738,2026-01-05,2025-11-28,Pre-Writeoff,88,2026-01-31,2,Active,0,0
9546,NVT00009546,Jacob,Lucas,Georgia,Savannah,09372,1548.87,1548.87,631,2024-08-25,2024-07-25,Tertiary,477,2025-03-22,18,Active,0,0
9547,NVT00009547,Joshua,Berry,Georgia,Savannah,60638,4306.59,4306.59,686,2026-01-29,2026-01-14,Pre-Writeoff,46,2026-01-31,0,Active,0,0
9548,NVT00009548,Frank,Blake,Texas,Dallas,58444,2329.99,2329.99,692,2025-04-14,2025-03-14,Secondary,190,2025-05-06,10,Active,0,0
9549,NVT00009549,Kurt,Russell,Florida,Jacksonville,42376,601.16,601.16,596,2024-10-16,2024-10-13,Tertiary,460,2025-01-03,15,Active,0,0
9550,NVT00009550,Molly,Hansen,Florida,Miami,27147,4320.98,4320.98,496,2025-10-16,2025-09-21,Primary,122,,4,Active,0,0
9551,NVT00009551,Deborah,Williams,New York,Albany,77054,1574.53,1574.53,665,2025-04-03,2025-03-26,Secondary,326,2025-08-13,10,Active,0,0
9552,NVT00009552,Dylan,Cruz,Texas,Austin,72740,1048.88,1048.88,645,2025-06-17,2025-06-05,Secondary,220,2025-10-03,8,Active,0,0
9553,NVT00009553,Nancy,Morris,Georgia,Atlanta,95540,6611.8,6611.8,678,2024-09-27,2024-09-09,Tertiary,404,2025-01-28,16,Active,0,0
9554,NVT00009554,Julie,Bell,California,San Jose,58474,1988.03,1988.03,624,2024-09-18,2024-08-28,Tertiary,371,2025-03-01,17,Active,0,0
9555,NVT00009555,John,Smith,Illinois,Chicago,22074,1523.31,1523.31,609,2025-01-11,2024-12-18,Secondary,296,2025-05-04,13,Active,0,0
9556,NVT00009556,Patricia,Larsen,Georgia,Atlanta,36933,252.35,252.35,780,2025-04-10,2025-03-18,Secondary,244,2025-10-10,10,Active,0,0
9557,NVT00009557,Jacob,Johnson,Ohio,Cleveland,84060,9930.72,9930.72,536,2025-07-01,2025-06-23,Primary,137,2025-10-14,7,Active,0,0
9558,NVT00009558,Anthony,Miller,California,San Jose,41884,3260.29,3260.29,691,2025-12-07,2025-10-30,Primary,174,2026-01-31,3,Active,0,0
9559,NVT00009559,Dorothy,Duran,Arizona,Mesa,73064,4976.36,4976.36,599,2025-12-29,2025-12-05,Pre-Writeoff,70,2026-01-31,1,Active,0,0
9560,NVT00009560,Shawn,Gonzales,North Carolina,Greensboro,12370,3172.37,3172.37,616,2026-01-26,2026-01-21,Pre-Writeoff,53,2026-01-31,0,Active,0,1
9561,NVT00009561,Joseph,Lane,California,San Jose,94437,18745.62,18745.62,617,2026-01-07,2025-12-23,Pre-Writeoff,55,,1,Active,0,0
9562,NVT00009562,Sara,Burke,North Carolina,Charlotte,77874,120.57,120.57,583,2024-09-25,2024-09-16,Tertiary,393,,16,Active,0,0
9563,NVT00009563,Christopher,Miller,California,Sacramento,72992,16498.26,16498.26,679,2026-01-22,2026-01-11,Pre-Writeoff,32,2026-01-31,0,Active,0,0
9564,NVT00009564,Ryan,Drake,Florida,Jacksonville,60840,4500.23,4500.23,737,2025-10-16,2025-09-04,Primary,106,2026-01-31,4,Active,0,0
9565,NVT00009565,Edward,Wong,Texas,Dallas,88397,872.46,872.46,672,2025-12-07,2025-11-28,Primary,177,,2,Active,0,0
9566,NVT00009566,Wayne,Smith,Arizona,Phoenix,04996,3261.03,3261.03,647,2026-01-28,2026-01-01,Pre-Writeoff,71,2026-01-31,1,Active,0,0
9567,NVT00009567,William,Carter,New York,Albany,66826,2892.41,2892.41,570,2025-02-05,2025-01-08,Secondary,213,2025-03-05,12,Active,0,0
9568,NVT00009568,Brian,Knapp,California,San Diego,88483,5252.48,5252.48,676,2025-12-27,2025-12-05,Pre-Writeoff,67,2026-01-31,1,Active,0,0
9569,NVT00009569,Joseph,Heath,Pennsylvania,Philadelphia,66143,3305.19,3305.19,790,2025-09-05,2025-09-02,Primary,122,2026-01-31,5,Active,0,0
9570,NVT00009570,Corey,Hernandez,Ohio,Cincinnati,40367,6615.46,6615.46,613,2026-01-14,2025-12-06,Pre-Writeoff,66,2026-01-31,1,Active,0,0
9571,NVT00009571,Deborah,Oneill,Texas,Dallas,01437,3882.07,3882.07,613,2026-01-05,2025-12-01,Pre-Writeoff,48,,2,Active,0,0
9572,NVT00009572,Jessica,Erickson,Florida,Jacksonville,65361,313.16,313.16,600,2026-01-30,2026-01-28,Pre-Writeoff,83,,0,Active,0,0
9573,NVT00009573,Roberto,Stevens,Ohio,Columbus,43667,688.2,688.2,605,2024-10-19,2024-10-11,Tertiary,455,,15,Active,0,0
9574,NVT00009574,Kelly,Warren,Ohio,Columbus,93803,489.77,489.77,447,2024-09-02,2024-08-02,Tertiary,385,2025-05-23,18,Active,0,0
9575,NVT00009575,Richard,Blake,New York,Buffalo,41844,2380.06,2380.06,668,2025-10-22,2025-09-11,Primary,114,2025-11-21,4,Active,0,0
9576,NVT00009576,Brooke,Williams,Arizona,Phoenix,26778,2950.55,2950.55,580,2024-10-12,2024-10-08,Tertiary,522,2024-11-14,16,Active,0,0
9577,NVT00009577,Alyssa,Robinson,Ohio,Cleveland,91030,2239.84,2239.84,527,2025-02-07,2024-12-28,Secondary,199,2025-09-30,13,Active,0,0
9578,NVT00009578,Tristan,Murphy,Arizona,Tucson,72671,2041.72,2041.72,692,2025-03-08,2025-01-22,Secondary,334,2025-08-27,12,Active,0,0
9579,NVT00009579,Ryan,Thomas,Illinois,Springfield,00791,158.09,158.09,564,2025-02-24,2025-02-01,Secondary,319,2025-06-04,12,Active,0,0
9580,NVT00009580,Erin,Dougherty,Pennsylvania,Pittsburgh,48285,19300.02,19300.02,616,2026-01-14,2025-12-18,Pre-Writeoff,81,,1,Active,0,0
9581,NVT00009581,Debbie,Burgess,North Carolina,Greensboro,26164,368.06,368.06,742,2024-11-16,2024-10-10,Tertiary,509,2024-12-06,15,Active,0,0
9582,NVT00009582,Susan,Lewis,Texas,Austin,97711,8081.03,8081.03,541,2026-01-20,2026-01-01,Pre-Writeoff,47,2026-01-31,1,Active,0,0
9583,NVT00009583,Jeffrey,Torres,Arizona,Mesa,51865,4929.38,4929.38,532,2024-10-13,2024-09-04,Tertiary,531,2025-06-25,17,Active,0,0
9584,NVT00009584,Brian,Campbell,Ohio,Cincinnati,44899,976.15,976.15,658,2026-01-05,2026-01-02,Pre-Writeoff,70,2026-01-31,0,Active,0,0
9585,NVT00009585,Austin,Fuller,Ohio,Cleveland,81580,4863.87,4863.87,720,2025-09-17,2025-08-30,Primary,174,2025-11-13,5,Active,0,0
9586,NVT00009586,Joseph,Scott,Pennsylvania,Allentown,82638,6629.56,6629.56,529,2026-01-27,2026-01-06,Pre-Writeoff,63,,0,Active,0,0
9587,NVT00009587,Cameron,Romero,Florida,Tampa,63051,1090.13,1090.13,668,2025-01-20,2024-12-22,Secondary,260,2025-06-20,13,Active,0,0
9588,NVT00009588,Craig,Harper,Illinois,Naperville,19104,1859.49,1859.49,680,2025-07-30,2025-06-25,Primary,151,,7,Active,0,0
9589,NVT00009589,Jeremy,Burgess,Pennsylvania,Philadelphia,57829,590.35,590.35,495,2025-04-21,2025-03-16,Secondary,341,,10,Active,0,0
9590,NVT00009590,Christine,Higgins,Texas,Dallas,68864,597.03,597.03,695,2025-09-25,2025-09-07,Primary,179,,4,Active,0,0
9591,NVT00009591,Jennifer,Hall,Arizona,Tucson,28933,2383.92,2383.92,701,2025-05-24,2025-04-22,Secondary,354,2025-12-31,9,Active,0,0
9592,NVT00009592,Philip,Medina,Georgia,Augusta,81662,3350.27,3350.27,618,2026-01-09,2026-01-01,Pre-Writeoff,86,,1,Active,0,0
9593,NVT00009593,Craig,Craig,Ohio,Columbus,49123,976.02,976.02,727,2025-01-05,2024-12-19,Secondary,351,,13,Active,0,0
9594,NVT00009594,Jessica,Hernandez,Arizona,Tucson,04857,400.48,400.48,719,2024-07-22,2024-06-11,Tertiary,371,2025-02-12,19,Active,0,0
9595,NVT00009595,Natasha,Walker,North Carolina,Raleigh,59934,14766.1,14766.1,647,2025-05-22,2025-05-08,Secondary,301,2025-08-07,8,Active,0,0
9596,NVT00009596,Joseph,Gonzales,Pennsylvania,Philadelphia,97593,135.91,135.91,608,2025-05-25,2025-05-02,Secondary,197,2026-01-31,9,Active,0,0
9597,NVT00009597,Jamie,Fisher,Georgia,Atlanta,92017,922.34,922.34,571,2025-03-05,2025-02-28,Secondary,307,2025-07-27,11,Active,0,0
9598,NVT00009598,Kristi,Woods,Arizona,Mesa,03651,285.67,285.67,637,2025-03-11,2025-02-27,Secondary,242,2025-07-20,11,Active,0,0
9599,NVT00009599,Michael,Kirby,Arizona,Tucson,46271,257.74,257.74,679,2024-09-26,2024-09-25,Tertiary,365,2024-10-01,16,Active,0,0
9600,NVT00009600,Keith,Barrera,North Carolina,Charlotte,11258,7442.56,7442.56,617,2025-05-20,2025-05-17,Secondary,351,2025-07-23,8,Active,0,0
9601,NVT00009601,Caitlyn,West,Florida,Miami,25389,8132.45,8132.45,486,2026-01-08,2025-12-21,Pre-Writeoff,41,,1,Active,0,0
9602,NVT00009602,Jessica,Robinson,New York,New York,06457,2277.2,2277.2,728,2024-10-14,2024-09-21,Tertiary,382,2024-12-10,16,Active,0,0
9603,NVT00009603,Clinton,Martinez,Arizona,Phoenix,54076,15686.92,15686.92,653,2025-09-11,2025-09-03,Primary,135,2025-10-30,5,Active,0,0
9604,NVT00009604,Wesley,Griffin,New York,New York,79931,1363.84,1363.84,613,2025-06-16,2025-05-26,Secondary,284,,8,Active,0,0
9605,NVT00009605,Jackie,Ramirez,Ohio,Cleveland,54949,19071.52,19071.52,700,2026-01-19,2025-12-17,Pre-Writeoff,76,2026-01-31,1,Active,0,0
9606,NVT00009606,Thomas,Howard,Pennsylvania,Philadelphia,59278,384.75,384.75,746,2025-10-12,2025-09-30,Primary,93,2025-10-31,4,Active,0,0
9607,NVT00009607,Kevin,Murray,Georgia,Atlanta,24313,3111.03,3111.03,443,2026-01-12,2025-12-07,Pre-Writeoff,36,2026-01-31,1,Active,0,0
9608,NVT00009608,Rebecca,Patterson,Illinois,Chicago,08997,1878.18,1878.18,670,2026-01-07,2025-12-18,Pre-Writeoff,43,2026-01-31,1,Active,0,0
9609,NVT00009609,John,Leonard,New York,Buffalo,17342,1209.03,1209.03,540,2026-01-01,2025-12-17,Pre-Writeoff,77,2026-01-31,1,Active,0,0
9610,NVT00009610,Leslie,Zamora,New York,Buffalo,70589,9367.81,9367.81,674,2025-07-13,2025-06-17,Primary,165,2025-10-28,7,Active,0,0
9611,NVT00009611,Chad,Hughes,Texas,Austin,14493,576.12,576.12,648,2026-01-20,2025-12-29,Pre-Writeoff,67,2026-01-31,1,Active,0,0
9612,NVT00009612,Jacob,Hahn,Texas,Houston,42125,4975.91,4975.91,684,2025-06-05,2025-05-08,Secondary,246,2025-06-26,8,Active,0,0
9613,NVT00009613,Rachel,Wallace,Texas,San Antonio,51373,2466.64,2466.64,605,2024-10-10,2024-09-07,Tertiary,481,2024-10-16,17,Active,0,0
9614,NVT00009614,Donald,Edwards,Arizona,Tucson,72264,18194.77,18194.77,508,2026-01-22,2025-12-29,Pre-Writeoff,55,,1,Active,0,0
9615,NVT00009615,Alexander,Williams,North Carolina,Charlotte,32263,2302.72,2302.72,608,2024-08-16,2024-07-11,Tertiary,447,,18,Active,0,0
9616,NVT00009616,Thomas,Mendez,Florida,Orlando,72956,1197.39,1197.39,668,2025-10-08,2025-09-13,Primary,168,,4,Active,0,0
9617,NVT00009617,Matthew,Blankenship,Arizona,Phoenix,59470,601.83,601.83,711,2024-10-11,2024-09-01,Tertiary,491,2025-05-15,17,Active,0,0
9618,NVT00009618,Gregory,Melendez,North Carolina,Charlotte,04183,4069.81,4069.81,557,2025-10-14,2025-09-13,Primary,125,2026-01-31,4,Active,0,0
9619,NVT00009619,Joseph,Jacobs,Texas,Dallas,24508,159.25,159.25,711,2025-02-18,2025-01-08,Secondary,270,2025-09-16,12,Active,0,0
9620,NVT00009620,Chase,Cervantes,North Carolina,Greensboro,63874,5135.03,5135.03,594,2025-06-27,2025-06-10,Primary,148,,7,Active,0,0
9621,NVT00009621,Erin,Baker,Pennsylvania,Allentown,68749,1333.76,1333.76,665,2026-01-27,2026-01-10,Pre-Writeoff,55,2026-01-31,0,Active,0,0
9622,NVT00009622,Melissa,Simpson,Georgia,Atlanta,44226,4080.88,4080.88,604,2026-01-14,2025-12-30,Pre-Writeoff,40,2026-01-31,1,Active,0,0
9623,NVT00009623,Brooke,Ayala,Texas,Houston,29912,8393.36,8393.36,652,2025-11-14,2025-11-12,Primary,98,2026-01-31,2,Active,0,0
9624,NVT00009624,Tara,Brooks,Georgia,Savannah,59456,10213.46,10213.46,702,2026-01-14,2026-01-04,Pre-Writeoff,74,,0,Active,0,0
9625,NVT00009625,Brandy,Nelson,New York,Rochester,75102,4960.84,4960.84,554,2025-05-13,2025-04-14,Secondary,341,2026-01-31,9,Active,0,0
9626,NVT00009626,Tracy,Mitchell,North Carolina,Charlotte,73474,5977.46,5977.46,592,2026-01-09,2025-12-07,Pre-Writeoff,32,,1,Active,0,0
9627,NVT00009627,John,Allen,Georgia,Savannah,20894,729.13,729.13,652,2024-10-10,2024-08-31,Tertiary,528,2025-08-03,17,Active,0,0
9628,NVT00009628,Daniel,Mitchell,New York,Albany,15133,931.87,931.87,808,2025-06-18,2025-06-11,Secondary,261,2026-01-25,7,Active,0,0
9629,NVT00009629,Lori,Shaw,Texas,Austin,38352,1240.03,1240.03,579,2025-12-10,2025-12-05,Primary,110,,1,Active,0,0
9630,NVT00009630,Ashley,Cook,Pennsylvania,Philadelphia,95534,1302.76,1302.76,782,2025-05-25,2025-04-25,Secondary,188,2026-01-09,9,Active,0,0
9631,NVT00009631,Veronica,Matthews,California,Sacramento,75671,795.52,795.52,780,2025-06-27,2025-06-07,Primary,145,,7,Active,0,0
9632,NVT00009632,Mary,Allison,Arizona,Phoenix,22868,1947.45,1947.45,633,2026-01-12,2025-12-21,Pre-Writeoff,64,2026-01-31,1,Active,0,0
9633,NVT00009633,Alicia,Griffin,North Carolina,Raleigh,41156,2348.61,2348.61,619,2024-08-24,2024-07-27,Tertiary,391,2025-01-30,18,Active,0,0
9634,NVT00009634,Gary,Stevens,Florida,Orlando,11572,13512.75,13512.75,591,2026-01-22,2026-01-15,Pre-Writeoff,84,2026-01-31,0,Active,0,0
9635,NVT00009635,Dwayne,King,Arizona,Tucson,29690,891.15,891.15,635,2025-12-30,2025-11-19,Pre-Writeoff,30,2026-01-31,2,Active,0,0
9636,NVT00009636,Clifford,Petersen,California,San Jose,62515,5788.84,5788.84,541,2025-07-25,2025-06-21,Primary,143,2025-10-31,7,Active,0,0
9637,NVT00009637,Kevin,Johnson,Arizona,Phoenix,14057,8406.07,8406.07,634,2026-01-21,2025-12-30,Pre-Writeoff,67,,1,Active,0,0
9638,NVT00009638,Jill,Mullins,Florida,Jacksonville,63342,3598.48,3598.48,744,2025-09-20,2025-09-15,Primary,143,,4,Active,0,0
9639,NVT00009639,Shaun,Allen,Florida,Orlando,32133,2441.42,2441.42,597,2025-06-27,2025-06-16,Primary,103,,7,Active,0,0
9640,NVT00009640,Jessica,Price,Illinois,Springfield,00831,3456.37,3456.37,623,2025-04-01,2025-03-30,Secondary,230,,10,Active,0,0
9641,NVT00009641,Veronica,Barnes,North Carolina,Greensboro,56351,6123.24,6123.24,520,2026-01-22,2025-12-29,Pre-Writeoff,65,2026-01-31,1,Active,0,0
